Status,Date,Start_Time,End_Time,Duration,Alert,Reason,Issue,Comment,id,equipment_name,created_at
ACTIVE,2025-09-29,06:31:30,06:32:30,1,No,-,-,-,0e71ff52-5d78-49ce-9028-8ccd43a6c58e,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-29,07:03:45,07:07:45,4,No,-,-,-,0e747a58-802a-4bc1-ad6c-8672ccd9795a,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-26,18:26:43,18:27:43,1,No,-,-,-,0e7a63ff-8003-4b69-bdc0-9cd7fa537a49,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-22,12:30:21,12:38:51,8,No,-,-,-,0e846e1d-77c0-496a-983d-602d93b43855,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-18,13:37:09,13:38:09,1,No,-,-,-,0e9b3c42-0dc7-414b-9717-88bbf76b230b,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-26,16:53:47,16:55:33,2,Yes,Mechanical General,400 Excess glue,-,0ea46a6b-cbea-494b-9c34-c1d37d04239b,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-19,20:01:28,20:11:58,10,No,-,-,-,0eb699f5-2330-4068-93a0-da24c2c7d461,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-22,10:44:55,10:46:59,2,Yes,-,-,-,0eba3ba7-a244-4deb-8e5a-62eee3ef7cf8,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-15,12:15:49,12:16:49,1,No,-,-,-,0ebdf307-4174-4ccc-ad02-3ce18d5f823c,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-30,06:12:29,06:15:59,4,No,-,-,-,0ecdea88-480b-416b-a883-63989d86bcc5,IMA T19,2025-10-01 03:24:28.198188+00
ACTIVE,2025-09-30,09:38:54,09:48:54,10,No,-,-,-,0ed072e6-b198-49a5-befe-fb2d362bef52,IMA T19,2025-10-01 03:24:28.198188+00
ACTIVE,2025-09-25,21:48:35,21:59:05,10,No,-,-,-,0ed47cab-16d7-4468-a778-bc979fc95af2,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-22,17:28:05,17:42:35,14,No,-,-,-,0f10cdf1-bf9b-441c-a364-7d54c0ff1692,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-22,14:41:56,14:55:56,14,No,-,-,-,0f4ac7b6-960e-4617-8ca9-0d80ff6729b0,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-25,10:07:55,10:09:25,2,No,-,-,-,0f57afe1-1d77-4c4d-a084-1538f04af148,IMA E06,2025-10-01 03:24:32.624437+00
INACTIVE,2025-09-20,01:55:45,02:16:19,21,Yes,Admin,143 TEA BREAK,-,0f9f3889-f376-4d29-9a57-027b8f66c953,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-17,12:22:38,12:36:38,14,No,-,-,-,0fc50cd6-100d-46dc-95ae-2d9b1f7b1922,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-19,06:18:51,06:21:21,2,No,-,-,-,0fe462c0-3aea-4533-83b6-931b22426b4b,IMA E06,2025-10-01 03:24:30.005057+00
INACTIVE,2025-09-29,15:37:06,15:39:04,2,Yes,-,-,-,102876a4-de37-4d9b-9586-5a2be9b9b43e,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-23,12:58:22,13:04:22,6,No,-,-,-,102bf16f-052b-495c-a592-d6e1b15ea983,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-22,12:50:15,12:57:45,8,No,-,-,-,102f5ffc-5350-4b7c-9c46-d1371601e296,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-27,19:33:14,19:35:14,2,No,-,-,-,10856a9e-618c-4dd3-a4fd-b9c2030c9a5f,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-15,06:46:19,06:54:49,8,No,-,-,-,1094104b-f8e9-4a81-8b29-c41bde928570,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-17,18:35:07,18:39:07,4,No,-,-,-,10a47708-03f1-4cd9-9a31-6ca5de94453a,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-19,19:54:04,21:01:08,67,Yes,Man power,142 Break time,-,10abf90a-a2a2-4231-bef5-189c60f14c77,IMA T19,2025-10-01 03:24:23.908734+00
ACTIVE,2025-09-29,16:42:10,16:48:10,6,No,-,-,-,10aec273-1d9a-4032-afdb-8966f8d454c4,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-18,00:15:51,00:32:21,16,No,-,-,-,10dc9a90-2da6-402e-a038-2396ebe8e894,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-20,08:20:34,09:02:34,42,No,-,-,-,10e9862e-4f79-462e-b7fc-f8deea7480be,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-18,00:13:29,00:15:34,2,No,-,-,-,10f4aa15-ece4-4fc7-8910-c857576ebdd1,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-30,06:05:25,06:08:25,3,No,-,-,-,11123711-0681-4ff7-8bbb-1952f2b5fcb8,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-26,20:21:06,20:22:11,1,No,-,-,-,112d4ead-3334-4b03-aaa5-023860e342b2,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-17,19:35:20,19:55:50,20,No,-,-,-,113cac98-43b8-448d-8576-bead3fb37485,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-16,05:26:40,05:33:10,6,No,-,-,-,11418197-0ad5-405a-ac78-857959549d34,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-22,06:58:41,07:01:41,3,No,-,-,-,114902ac-b918-4e83-b5a0-85301809f184,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-19,01:23:50,01:46:20,22,No,-,-,-,11493150-90f1-4ba2-839f-a4af1477667c,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-25,01:23:16,01:39:46,16,No,-,-,-,1164f7dc-18fc-4141-ba7b-696e4bee20f2,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-17,16:34:21,16:41:51,8,No,-,-,-,1172c291-8236-4bcd-be75-b654b683623a,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-23,16:53:08,17:20:08,27,No,-,-,-,119806b6-12ca-4881-a69a-4ccb7d8f2ceb,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-29,08:22:25,08:41:55,20,No,-,-,-,11a8a1aa-39ef-4861-b589-a0424a9a7da8,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-17,10:21:35,10:22:35,1,No,-,-,-,11c4c7f5-84d6-4370-b4a6-2d7bc395cedf,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-18,20:48:04,20:53:34,6,No,-,-,-,11e682c5-6778-46cc-bed9-3fd0fa964581,IMA E06,2025-10-01 03:24:30.005057+00
INACTIVE,2025-09-23,23:23:38,23:34:46,11,No,-,-,-,12149aa9-59c7-4879-928d-7d4f2de1e86e,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-29,13:39:55,13:42:30,3,No,-,-,-,12254dfd-462b-4808-855d-5d79cab36585,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-29,08:56:32,08:57:32,1,No,-,-,-,122af567-9f40-4914-bd4b-a2b89efd4968,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-20,16:53:48,17:28:18,34,No,-,-,-,122ef1dd-b427-4ccc-8875-177457090abe,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-27,07:50:23,08:07:53,18,No,-,-,-,125cc68b-b27a-4db5-b49e-bfa5a36af603,IMA E06,2025-10-01 03:24:33.48849+00
INACTIVE,2025-09-29,18:03:38,18:07:00,3,No,-,-,-,1272af0a-7b9d-4765-8f26-f082c51eb89a,IMA T19,2025-10-01 03:24:27.585911+00
INACTIVE,2025-09-19,16:03:54,16:09:20,5,No,-,-,-,128fbbbd-31bf-40d6-8986-61ff1b4f026f,IMA T19,2025-10-01 03:24:23.908734+00
ACTIVE,2025-09-26,20:09:48,20:17:18,8,No,-,-,-,1305d721-8207-4968-bf13-cd2eb2db8528,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-23,10:46:49,11:08:19,22,No,-,-,-,1314e6f0-952d-4eb7-8c1f-0ab1475159ff,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-29,08:42:45,08:43:46,1,Yes,-,-,-,1380388a-1927-4944-b9e7-fe3e720f6c27,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-27,22:54:51,22:57:21,2,No,-,-,-,13825f18-7c34-4d52-ab72-270476c3ea9b,IMA E06,2025-10-01 03:24:33.48849+00
ACTIVE,2025-09-26,17:26:02,18:20:02,54,No,-,-,-,13957559-374f-4916-91fc-28a7efbecb93,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-24,15:32:14,15:34:44,2,No,-,-,-,13978068-2f6f-4253-bc5f-b518d67f7ad7,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-23,09:21:24,09:22:54,2,No,-,-,-,13993e52-e994-4cb2-a92f-ea76c7dab9a8,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-27,19:15:16,19:18:16,3,No,-,-,-,13ad66c7-b40b-4a9d-bde1-001c1e6e3947,IMA E06,2025-10-01 03:24:33.48849+00
ACTIVE,2025-09-24,21:37:48,21:55:18,18,No,-,-,-,13b8c390-0720-476e-a77a-395a45b83cf6,IMA T19,2025-10-01 03:24:26.172856+00
INACTIVE,2025-09-24,20:56:34,21:55:10,59,Yes,Admin,858 BREAK TIME,-,13bf798a-143a-45e0-9996-368d6359ff64,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-17,20:38:57,20:40:57,2,No,-,-,-,13db706f-fc4f-48ed-9ed7-f95d0d2c8e33,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-18,09:49:59,10:01:59,12,No,-,-,-,13eeaf1a-cee7-4e0c-824c-3f6153844f3e,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-29,16:14:27,16:27:57,14,No,-,-,-,13fc2594-d4db-4096-ae0a-301005aecd6d,IMA E06,2025-10-01 03:24:34.339012+00
INACTIVE,2025-09-23,04:52:18,04:53:23,1,No,-,-,-,14051053-edd1-494b-abab-bd0efdb2002b,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-18,18:12:14,18:14:19,2,No,-,-,-,14054feb-649d-4800-a369-bb1e511e15d6,IMA E06,2025-10-01 03:24:30.005057+00
INACTIVE,2025-09-17,12:36:44,12:38:50,2,No,-,-,-,14276bde-31b4-401e-b4dc-0e2ceb562cae,IMA E06,2025-10-01 03:24:29.128339+00
INACTIVE,2025-09-29,07:29:30,07:36:04,7,Yes,-,-,-,144654bd-98b3-4a56-88ad-8aef2a329b76,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-19,21:01:10,21:05:10,4,No,-,-,-,14472a53-cef2-4971-a4c5-effe5be4242a,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-22,13:45:23,14:20:53,36,No,-,-,-,146289ee-1203-401f-b986-20d2e16cf7cd,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-16,02:55:27,03:04:02,9,Yes,Changeover / Setup,884 Labelling applicator- Machine setup,This is to check the duplicate entry,14650937-49dd-4f01-810c-03ec7b28a9b9,IMA E06,2025-10-01 03:24:29.128339+00
INACTIVE,2025-09-23,05:54:47,05:56:19,2,No,-,-,-,146eb042-b9a6-4788-86f3-c061211cf8d4,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-19,22:22:36,23:00:36,38,No,-,-,-,148f6855-99f3-48a2-8742-9dbbb235dcac,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-20,10:02:56,11:10:56,68,No,-,-,-,14a13886-ee90-4d1b-936c-19a5572eb2f1,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-15,12:17:32,12:19:56,2,No,-,-,-,14c18bfa-0102-4f50-b65a-33881baf8a2d,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-19,13:52:37,13:57:37,5,No,-,-,-,14f0fd01-e72c-4e3c-bd4d-ac6839e6e7bd,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-25,10:45:47,10:47:51,2,Yes,Packaging / Material Issues,334 Faulty teabag knot,-,1511baec-9d7d-4152-81a3-fb74225892b0,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-25,06:21:44,06:52:14,30,No,-,-,-,152d4693-27cd-4bbe-bc47-73fee2140358,IMA T19,2025-10-01 03:24:26.172856+00
ACTIVE,2025-09-20,22:30:26,22:33:26,3,No,-,-,-,153f83ae-b4b5-4b5d-a6e1-3031c5e0429b,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-27,00:00:00,00:03:42,4,No,-,-,-,15596622-29e6-4095-b30f-577107f1f1d4,IMA E06,2025-10-01 03:24:33.48849+00
ACTIVE,2025-09-27,15:08:33,15:16:03,8,No,-,-,-,156a954c-f5f2-4d61-a348-3b5a3a7f8510,IMA T19,2025-10-01 03:24:26.969994+00
INACTIVE,2025-09-18,06:06:01,06:09:20,3,No,-,-,-,158c9e71-f21c-459e-a2f6-edb84383aeba,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-24,07:36:11,07:37:15,1,No,-,-,-,159486e1-3da8-43f4-887e-03db82548f5c,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-23,20:50:56,20:54:26,4,No,-,-,-,15d8a0a1-7dbc-4327-a343-ed9b1f00e8b2,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-19,07:29:39,07:48:09,18,No,-,-,-,16062aa4-340e-4d33-ba73-8012e9a1630b,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-23,09:19:31,09:21:20,2,Yes,Mechanical General,894 Print not centered on Envelope,-,16600a4a-bd4a-4f97-97fb-56af6417f1f8,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-16,03:46:56,04:40:26,54,No,-,-,-,166becb4-cfd3-48e7-909e-1b8134f41ab2,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-25,17:56:18,18:06:48,10,No,-,-,-,16898380-9bd2-4c44-8794-83d93a2d5fec,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-16,06:50:39,07:55:09,64,No,-,-,-,16a61b5b-7834-4c06-ac77-556b35a5f9ee,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-19,22:34:22,22:40:22,6,No,-,-,-,16cf5f49-254f-4723-8052-329ab8e0994f,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-15,18:05:37,18:28:37,23,No,-,-,-,1704d5b2-5264-41f3-a317-ab9173a09962,IMA E06,2025-10-01 03:24:28.642092+00
INACTIVE,2025-09-19,17:38:27,17:39:56,1,No,-,-,-,171ac480-a2a6-4c7b-adcb-da2e57a8c74f,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-29,12:14:41,12:25:11,10,No,-,-,-,1726dd72-5c99-4765-8d68-132ae533678d,IMA T19,2025-10-01 03:24:27.585911+00
INACTIVE,2025-09-16,02:33:20,02:39:23,6,No,-,-,-,1728ed32-8fce-4b47-9908-58da99e8447e,IMA E06,2025-10-01 03:24:29.128339+00
INACTIVE,2025-09-26,09:42:47,09:43:52,1,Yes,Mechanical General,342 Thread not in place on chrochet,-,173dfbef-6487-4914-b40e-0deb90e764cf,IMA T19,2025-10-01 03:24:26.172856+00
INACTIVE,2025-09-18,13:29:43,13:30:43,1,No,-,-,-,174cfd0c-6176-4912-b23c-f041979e8b60,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-29,13:53:14,14:02:44,10,No,-,-,-,174fafef-ff36-4e28-9452-f9716fce067c,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-19,06:27:00,07:09:30,42,No,-,-,-,17a6d642-7dd4-447f-a869-bea35cfb3628,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-29,10:45:56,11:02:56,17,No,-,-,-,17be91eb-c84d-4210-bd57-050fe00e3039,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-24,09:45:01,09:57:31,12,No,-,-,-,17cd0eb3-a5ab-43e0-9d4c-9931def16188,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-29,09:13:51,09:14:55,1,Yes,-,-,-,17d702f8-2af6-408e-92b8-d6d96b7c6237,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-18,14:51:53,14:57:53,6,No,-,-,-,17df546f-a978-4b72-a9ab-3425707a35a2,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-19,21:12:29,21:13:59,2,No,-,-,-,17e9dc72-4433-418d-8206-e03d059e2145,IMA T19,2025-10-01 03:24:24.504481+00
INACTIVE,2025-09-17,16:33:17,16:34:19,1,No,-,-,-,17f55542-46a5-4bf3-9ef0-22d878d89850,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-27,04:49:41,04:50:41,1,No,-,-,-,17f9f03b-e468-4455-91a5-fc63ad9b0702,IMA E06,2025-10-01 03:24:33.48849+00
INACTIVE,2025-09-27,23:14:30,23:21:04,7,Yes,-,-,-,18869c24-f8b4-40c6-a74a-4281973e0396,IMA E06,2025-10-01 03:24:33.928006+00
INACTIVE,2025-09-17,21:15:02,21:16:07,1,No,-,-,-,1894c301-4e04-434e-8f6e-4108f0628215,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-29,12:32:57,12:36:57,4,No,-,-,-,18c5a8a1-d142-46f1-a3a2-ca9fa01781a1,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-19,19:41:45,19:53:45,12,No,-,-,-,18d8bdd6-d94f-4902-912d-c8109fabd6b3,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-29,06:26:56,06:28:26,2,No,-,-,-,18e09e7f-91a5-440c-940d-9f631974c12f,IMA T19,2025-10-01 03:24:26.969994+00
INACTIVE,2025-09-20,16:34:14,16:35:49,2,Yes,Mechanical General,369 Clogged splicing tape,-,19407ab0-6cfc-4c93-a735-7017b73f66c0,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-16,08:16:28,08:21:27,5,No,-,-,-,195c7e88-91be-42fb-b033-775c3664b141,IMA E06,2025-10-01 03:24:29.128339+00
INACTIVE,2025-09-23,05:07:06,05:08:41,2,No,-,-,-,19a7f8ef-e7e3-4b82-a446-24f7be48008e,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-23,15:36:17,16:27:17,51,No,-,-,-,19b1e90a-df6a-4541-bb80-81b5a21737b2,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-17,21:23:32,21:24:32,1,No,-,-,-,19ed01db-6a3d-4f35-b60e-fd3c74ee29db,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-22,09:23:40,09:26:10,2,No,-,-,-,1a2accd1-e034-4d6c-af29-6f5263f17bfa,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-15,19:08:02,19:10:36,3,No,-,-,-,1a2f798b-c007-4108-a7a5-a5c13dffd138,IMA E06,2025-10-01 03:24:28.642092+00
INACTIVE,2025-09-18,06:40:30,06:43:05,3,No,-,-,-,1a6eed34-7f25-4cf2-80a7-92c547dc5c73,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-15,20:58:45,20:59:45,1,No,-,-,-,1a914c24-6c31-4cd7-a315-c5b0c4535f0d,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-23,04:49:11,04:52:11,3,No,-,-,-,1aa2adf6-f35c-4e81-943c-335d4a7c23b4,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-29,15:51:55,15:52:59,1,Yes,-,-,-,1ac7bd39-15fc-402f-87c8-16787843cab1,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-20,09:03:30,09:09:30,6,No,-,-,-,1acaeb10-c4e3-4ef2-8ce1-072160892681,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-15,18:51:42,19:07:42,16,No,-,-,-,1afd9d0f-bba1-4846-9925-f00d455386fc,IMA E06,2025-10-01 03:24:28.642092+00
INACTIVE,2025-09-25,11:09:53,12:16:57,67,Yes,Admin,142 Break time,-,1b473f0f-0d74-429f-9b88-2296ac7c37ee,IMA T19,2025-10-01 03:24:26.172856+00
ACTIVE,2025-09-19,08:42:03,09:09:33,28,No,-,-,-,1b77a74a-4412-4fa3-9922-d636cb7aeb58,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-20,21:36:40,21:39:41,3,Yes,Mechanical General,428 Date code adjustment,-,1b9a6b3d-ef58-4269-a6a4-431d515d8711,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-20,16:36:10,16:49:10,13,No,-,-,-,1b9be5b4-7c54-4810-adf5-b8b66afe51aa,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-20,17:02:06,17:07:06,5,No,-,-,-,1ba46b63-a63d-4ba3-865f-fe5539ebfcaf,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-17,19:22:34,19:26:04,4,No,-,-,-,1bc5eb1d-ac48-4bb4-9105-34c4bbae1090,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-23,21:42:07,21:45:07,3,No,-,-,-,1bc9dd28-4e37-4c62-9650-b84e3fddc695,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-15,17:18:08,17:19:08,1,No,-,-,-,1bd27c73-a496-436e-a38f-4b8a00404a66,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-29,11:03:26,11:09:56,6,No,-,-,-,1bf5cb05-84e0-45f1-bb1a-bc26cacf6819,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-22,12:39:08,12:47:08,8,No,-,-,-,1bfbda50-5c87-4a32-a1b2-24a34565d0ae,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-15,12:09:41,12:15:41,6,No,-,-,-,1bfe7865-f23a-4757-b411-a2cd75dc9033,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-25,22:01:56,22:07:26,6,No,-,-,-,1c039f81-91d8-4933-9127-2e54233ca82e,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-29,14:25:47,14:26:47,1,No,-,-,-,1c0a0979-6447-44b3-9936-629f259686b7,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-24,00:30:09,00:31:39,2,No,-,-,-,1c1ecbdc-099e-4180-8ca9-ecc13780e6b3,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-23,03:02:55,03:04:00,1,Yes,Changeover / Setup,131 Change over,-,1c36f36e-bd95-4b7f-b7e1-8e5891f70606,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-15,18:46:17,18:47:22,1,No,-,-,-,1c3e4eea-5dc7-4dad-a18b-c790a3e6610f,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-23,08:27:30,08:35:30,8,No,-,-,-,1c72c72b-936d-4795-a0af-0fd0ce3de832,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-27,00:06:34,00:10:34,4,No,-,-,-,1cc0d4e1-01ae-49f5-b7ab-f2617955154f,IMA E06,2025-10-01 03:24:33.48849+00
ACTIVE,2025-09-15,07:29:08,07:32:38,4,No,-,-,-,1cd83828-ebf3-4be1-a6dd-dc9baff5da45,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-22,07:35:24,07:37:24,2,No,-,-,-,1cf3d8db-aa32-4c68-a094-46ef4196c8e0,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-15,21:58:42,22:02:17,4,No,-,-,-,1d0deb8a-ee5e-4a41-be98-e38e14909981,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-23,12:40:16,13:34:16,54,No,-,-,-,1d577c20-5b01-41f0-b5e6-77a5182cbe5a,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-15,16:05:24,16:10:54,6,No,-,-,-,1d7a6d76-6bec-4350-b687-daa1f2fdbe5f,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-19,08:27:30,08:29:00,2,No,-,-,-,1d9e86b2-661c-43d2-8b0a-52351c2bdad6,IMA T19,2025-10-01 03:24:23.908734+00
ACTIVE,2025-09-16,01:07:21,01:15:51,8,No,-,-,-,1dbcce19-3264-4d48-8b1e-f3038ca1f130,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-26,22:32:17,22:41:47,10,No,-,-,-,1dc9c83e-57ba-407b-82ba-5207fdcb4c30,IMA E06,2025-10-01 03:24:33.48849+00
INACTIVE,2025-09-23,05:14:05,05:16:51,3,No,-,-,-,1dd8e3e0-0c59-42b7-b653-03a2f0e8d1d7,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-15,12:21:03,12:35:33,14,No,-,-,-,1de286d1-c9e4-4fe5-92a1-8fd4df995717,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-26,12:48:54,13:08:54,20,No,-,-,-,1deb294a-e364-41a1-ba1c-324517372b64,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-19,18:10:14,18:21:44,12,No,-,-,-,1e0aaadd-447c-4303-98f5-cb53266df31c,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-15,17:19:45,17:20:50,1,No,-,-,-,1e1186e5-4461-4789-818a-c26d5cd11525,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-29,10:13:58,10:15:58,2,No,-,-,-,1e1bdee5-ea02-4ffb-a1a7-52604c962147,IMA E06,2025-10-01 03:24:33.928006+00
INACTIVE,2025-09-19,19:18:45,19:19:45,1,No,-,-,-,1e4ef97c-b816-4596-a5fb-a306f6d37d32,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-26,10:41:09,10:46:13,5,Yes,Mechanical General,342 Thread not in place on chrochet,-,1e6c9a0d-09af-4548-88fe-a505970261ac,IMA T19,2025-10-01 03:24:26.172856+00
ACTIVE,2025-09-23,23:38:35,23:42:05,4,No,-,-,-,1e73d206-944c-4a85-8f95-bd9579c00e40,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-30,17:10:11,18:02:11,52,No,-,-,-,1e7f0790-3d28-4ae6-92c4-a7e5c7d04754,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-24,01:10:01,01:11:29,1,No,-,-,-,1ea41c91-c655-4381-992c-80ba401c82d7,IMA E06,2025-10-01 03:24:31.74892+00
